Local time in East Rockland Key (airport);T;P0;P;U;DD;Ff;ff10;WW;W'W';c;VV;Td
27.02.2022 9:53;22.0;765.9;766.1;100;Wind blowing from the north-northeast;5;;Light rain, mist;;Broken clouds (60-90%) 1260 m, overcast (100%) 1500 m;8.0;22.0
27.02.2022 9:27;22.0;766.1;766.3;100;Wind blowing from the east-northeast;4;;Light rain, mist;;Few clouds (10-30%) 150 m, scattered clouds (40-50%) 1260 m, overcast (100%) 1500 m;8.0;22.0
27.02.2022 9:00;22.0;765.9;766.1;100;Wind blowing from the east;4;;Rain, mist;;Few clouds (10-30%) 300 m, few clouds (10-30%) 900 m, overcast (100%) 1500 m;8.0;22.0
27.02.2022 8:53;22.0;765.9;766.1;94;Wind blowing from the east-northeast;3;;Light rain, mist;;Few clouds (10-30%) 300 m, few clouds (10-30%) 900 m, overcast (100%) 1500 m;04.авг;21.0
27.02.2022 7:53;23.0;765.6;765.8;89;Wind blowing from the east;4;;;;Scattered clouds (40-50%) 990 m, overcast (100%) 1800 m;16.0;21.0
27.02.2022 7:15;23.0;765.6;765.8;94;Wind blowing from the north-east;3;;;;Few clouds (10-30%) 270 m, few clouds (10-30%) 900 m, broken clouds (60-90%) 2100 m;16.0;22.0
27.02.2022 6:53;23.0;765.4;765.6;94;Wind blowing from the north-east;3;;;;Scattered clouds (40-50%) 960 m;16.0;22.0
27.02.2022 6:32;23.0;765.4;765.6;94;Wind blowing from the north-east;3;;;;Scattered clouds (40-50%) 360 m;16.0;22.0
27.02.2022 6:05;23.0;765.1;765.3;94;Wind blowing from the north-northeast;3;;;;Overcast (100%) 420 m;16.0;22.0
27.02.2022 5:53;23.0;765.1;765.3;94;Wind blowing from the north-northeast;3;;;;Overcast (100%) 450 m;16.0;22.0
27.02.2022 5:22;23.0;764.8;765.0;94;Wind blowing from the north-northeast;3;;;;Broken clouds (60-90%) 690 m, broken clouds (60-90%) 2400 m;16.0;22.0
27.02.2022 4:53;23.0;764.8;765.0;94;Wind blowing from the north-northeast;2;;;;No clouds;16.0;22.0
27.02.2022 3:53;23.0;764.6;764.8;89;Wind blowing from the north-east;3;;;;No clouds;16.0;21.0
27.02.2022 2:53;23.0;764.8;765.0;89;Wind blowing from the north-east;3;;;;Broken clouds (60-90%) 1800 m;16.0;21.0
27.02.2022 1:53;23.0;765.1;765.3;89;Wind blowing from the east-northeast;3;;;;No clouds;16.0;21.0
27.02.2022 0:53;23.0;765.6;765.8;89;Wind blowing from the east-northeast;4;;;;No clouds;16.0;21.0
26.02.2022 23:53;23.0;766.1;766.3;89;Wind blowing from the east-northeast;4;;;;No clouds;16.0;21.0
26.02.2022 22:53;23.0;766.4;766.6;83;Wind blowing from the east-northeast;4;;;;No clouds;16.0;20.0
26.02.2022 21:53;23.0;766.6;766.8;78;Wind blowing from the east-northeast;4;;;;Few clouds (10-30%) 960 m;16.0;19.0
26.02.2022 20:53;24.0;766.4;766.6;74;Wind blowing from the east;4;;;;Few clouds (10-30%) 870 m, scattered clouds (40-50%) 1140 m;16.0;19.0
26.02.2022 19:53;24.0;766.1;766.3;74;Wind blowing from the east-northeast;4;;;;No clouds;16.0;19.0
26.02.2022 18:53;24.0;765.6;765.8;74;Wind blowing from the east;5;;;;No clouds;16.0;19.0
26.02.2022 17:53;25.0;765.4;765.6;69;Wind blowing from the east;6;;;;No clouds;16.0;19.0
26.02.2022 16:53;26.0;765.4;765.6;61;Wind blowing from the east;5;;;;No clouds;16.0;18.0
26.02.2022 15:53;26.0;765.4;765.6;61;Wind blowing from the east;5;;;;No clouds;16.0;18.0
26.02.2022 14:53;26.0;765.6;765.8;61;Wind blowing from the east;6;;;;No clouds;16.0;18.0
26.02.2022 13:53;27.0;766.1;766.3;58;Wind blowing from the east-southeast;6;;;;No clouds;16.0;18.0
26.02.2022 12:53;27.0;766.9;767.1;62;Wind blowing from the east;6;;;;No clouds;16.0;19.0
26.02.2022 11:53;26.0;767.6;767.8;65;Wind blowing from the east;6;;;;No clouds;16.0;19.0
26.02.2022 10:53;26.0;767.9;768.1;61;Wind blowing from the east;6;9;;;No clouds;16.0;18.0
26.02.2022 9:53;25.0;767.9;768.1;65;Wind blowing from the east;6;;;;No clouds;16.0;18.0
26.02.2022 8:53;24.0;767.6;767.8;65;Wind blowing from the east-northeast;5;;;;No clouds;16.0;17.0
26.02.2022 7:53;23.0;767.4;767.6;74;Wind blowing from the east-northeast;3;;;;No clouds;16.0;18.0
26.02.2022 6:53;22.0;766.9;767.1;78;Wind blowing from the east-northeast;3;;;;No clouds;16.0;18.0
26.02.2022 5:53;22.0;766.6;766.8;83;Wind blowing from the north-east;2;;;;No clouds;16.0;19.0
26.02.2022 4:53;22.0;766.1;766.3;83;Wind blowing from the north-east;3;;;;No clouds;16.0;19.0
26.02.2022 3:53;22.0;766.1;766.3;83;Wind blowing from the east-northeast;3;;;;No clouds;16.0;19.0
26.02.2022 2:53;23.0;766.1;766.3;78;Wind blowing from the east-northeast;5;8;;;No clouds;16.0;19.0
26.02.2022 1:53;23.0;766.4;766.6;78;Wind blowing from the north-east;3;;;;Few clouds (10-30%) 1320 m;16.0;19.0
26.02.2022 0:53;23.0;766.9;767.1;78;Wind blowing from the east-northeast;4;;;;No clouds;16.0;19.0
25.02.2022 23:53;23.0;767.1;767.3;78;Wind blowing from the east-northeast;4;;;;No clouds;16.0;19.0
25.02.2022 22:53;23.0;767.1;767.3;74;Wind blowing from the east;4;;;;No clouds;16.0;18.0
25.02.2022 21:53;23.0;767.4;767.6;74;Wind blowing from the east;6;9;;;No clouds;16.0;18.0
25.02.2022 20:53;24.0;767.1;767.3;69;Wind blowing from the east;4;;;;No clouds;16.0;18.0
25.02.2022 19:53;24.0;766.6;766.8;74;Wind blowing from the east;5;;;;No clouds;16.0;19.0
25.02.2022 18:53;24.0;766.1;766.3;74;Wind blowing from the east;6;;;;Few clouds (10-30%) 1050 m;16.0;19.0
25.02.2022 17:53;25.0;766.1;766.3;69;Wind blowing from the east;5;8;;;No clouds;16.0;19.0
25.02.2022 16:53;26.0;765.9;766.1;65;Wind blowing from the east;6;;;;No clouds;16.0;19.0
25.02.2022 15:53;26.0;765.9;766.1;65;Wind blowing from the east-southeast;5;;;;No clouds;16.0;19.0
25.02.2022 14:53;26.0;765.9;766.1;65;Wind blowing from the east;6;;;;No clouds;16.0;19.0
25.02.2022 13:53;27.0;766.6;766.8;62;Wind blowing from the east;6;;;;Scattered clouds (40-50%) 900 m;16.0;19.0
25.02.2022 12:53;26.0;767.1;767.3;61;Wind blowing from the east;6;;;;Few clouds (10-30%) 1020 m, overcast (100%) 1350 m;16.0;18.0
25.02.2022 11:53;26.0;767.6;767.8;61;Wind blowing from the east;4;;;;Few clouds (10-30%) 1290 m;16.0;18.0
25.02.2022 10:53;26.0;767.9;768.1;61;Wind blowing from the east;7;;;;No clouds;16.0;18.0
25.02.2022 9:53;25.0;767.9;768.1;69;Wind blowing from the east;7;;;;No clouds;16.0;19.0
25.02.2022 8:53;24.0;767.6;767.8;69;Wind blowing from the east;6;;;;No clouds;16.0;18.0
25.02.2022 7:53;23.0;767.4;767.6;74;Wind blowing from the east;5;7;;;No clouds;16.0;18.0
25.02.2022 6:53;23.0;766.9;767.1;74;Wind blowing from the east;5;;;;No clouds;16.0;18.0
25.02.2022 5:53;23.0;766.4;766.6;69;Wind blowing from the east;5;;;;No clouds;16.0;17.0
25.02.2022 4:53;22.0;766.1;766.3;83;Wind blowing from the east-northeast;4;;;;No clouds;16.0;19.0
25.02.2022 3:53;23.0;766.1;766.3;78;Wind blowing from the east-northeast;3;;;;No clouds;16.0;19.0
25.02.2022 2:53;23.0;766.1;766.3;78;Wind blowing from the east-northeast;4;7;;;Few clouds (10-30%) 1170 m;16.0;19.0
25.02.2022 2:27;23.0;766.4;766.6;83;Wind blowing from the east-northeast;5;;;;Few clouds (10-30%) 720 m, broken clouds (60-90%) 1110 m, overcast (100%) 1350 m;16.0;20.0
25.02.2022 1:53;23.0;766.4;766.6;89;Wind blowing from the east-northeast;5;7;;;Broken clouds (60-90%) 840 m, overcast (100%) 1170 m;16.0;21.0
25.02.2022 0:53;24.0;766.6;766.8;83;Wind blowing from the east-northeast;5;;;;Few clouds (10-30%) 720 m, scattered clouds (40-50%) 900 m, overcast (100%) 1500 m;16.0;21.0
24.02.2022 23:53;24.0;766.9;767.1;83;Wind blowing from the east;4;;;;Few clouds (10-30%) 960 m, broken clouds (60-90%) 1380 m, overcast (100%) 1800 m;16.0;21.0
24.02.2022 22:53;23.0;766.9;767.1;89;Wind blowing from the east-northeast;3;;;;Few clouds (10-30%) 750 m, broken clouds (60-90%) 990 m, broken clouds (60-90%) 1260 m;16.0;21.0
24.02.2022 21:53;24.0;766.6;766.8;83;Wind blowing from the east;4;;;;No clouds;16.0;21.0
24.02.2022 20:53;24.0;766.6;766.8;83;Wind blowing from the east;6;;;;No clouds;16.0;21.0
24.02.2022 19:53;24.0;766.1;766.3;78;Wind blowing from the east;6;;;;No clouds;16.0;20.0
24.02.2022 18:53;24.0;765.6;765.8;78;Wind blowing from the east;6;;;;No clouds;16.0;20.0
24.02.2022 17:53;25.0;765.1;765.3;74;Wind blowing from the east;8;;;;Overcast (100%) 1500 m;16.0;20.0
24.02.2022 16:53;26.0;764.8;765.0;79;Wind blowing from the east;6;;;;Few clouds (10-30%) 630 m, few clouds (10-30%) 900 m;16.0;22.0
24.02.2022 15:53;26.0;764.6;764.8;79;Wind blowing from the east;6;;;;No clouds;16.0;22.0
24.02.2022 14:53;26.0;765.1;765.3;79;Wind blowing from the east;6;;;;No clouds;16.0;22.0
24.02.2022 13:53;26.0;765.4;765.6;74;Wind blowing from the east;7;;;;No clouds;16.0;21.0
24.02.2022 12:53;26.0;766.1;766.3;74;Wind blowing from the east-southeast;7;;;;No clouds;16.0;21.0
24.02.2022 11:53;27.0;766.6;766.8;70;Wind blowing from the east;7;;;;Scattered clouds (40-50%) 1050 m;16.0;21.0
24.02.2022 10:53;26.0;766.9;767.1;74;Wind blowing from the east;7;10;;;No clouds;16.0;21.0
24.02.2022 9:53;25.0;766.9;767.1;79;Wind blowing from the east;7;;;;No clouds;16.0;21.0
24.02.2022 8:53;24.0;766.6;766.8;83;Wind blowing from the east;6;;;;No clouds;16.0;21.0
24.02.2022 7:53;24.0;766.4;766.6;74;Wind blowing from the east;5;;;;No clouds;16.0;19.0
24.02.2022 6:53;23.0;765.9;766.1;83;Wind blowing from the east;5;;;;No clouds;16.0;20.0
24.02.2022 5:53;22.0;765.6;765.8;94;Wind blowing from the east-northeast;3;;;;Few clouds (10-30%) 630 m, few clouds (10-30%) 1080 m;16.0;21.0
24.02.2022 4:53;22.0;765.4;765.6;94;Wind blowing from the east-northeast;2;;;;No clouds;16.0;21.0
24.02.2022 3:53;22.0;765.4;765.6;88;Wind blowing from the east-northeast;3;;;;No clouds;16.0;20.0
24.02.2022 2:53;22.0;765.4;765.6;88;Wind blowing from the east-northeast;4;;;;No clouds;16.0;20.0
24.02.2022 1:53;22.0;765.9;766.1;88;Wind blowing from the east-northeast;3;;;;No clouds;16.0;20.0
24.02.2022 0:53;23.0;766.1;766.3;83;Wind blowing from the east-northeast;3;;;;Few clouds (10-30%) 600 m;16.0;20.0
23.02.2022 23:53;23.0;766.4;766.6;83;Wind blowing from the east-northeast;3;;;;No clouds;16.0;20.0
23.02.2022 22:53;23.0;766.4;766.6;83;Wind blowing from the east-northeast;4;;;;No clouds;16.0;20.0
23.02.2022 21:53;23.0;766.4;766.6;83;Wind blowing from the east-northeast;4;;;;Few clouds (10-30%) 540 m;16.0;20.0
23.02.2022 20:53;23.0;766.4;766.6;89;Wind blowing from the east;4;8;;;No clouds;16.0;21.0
23.02.2022 19:53;24.0;765.9;766.1;83;Wind blowing from the east;5;;;;Few clouds (10-30%) 600 m;16.0;21.0
23.02.2022 18:53;24.0;765.6;765.8;78;Wind blowing from the east;5;;;;No clouds;16.0;20.0
23.02.2022 17:53;24.0;765.6;765.8;78;Wind blowing from the east;7;;;;No clouds;16.0;20.0
23.02.2022 16:53;25.0;765.4;765.6;79;Wind blowing from the east;8;;;;Few clouds (10-30%) 600 m;16.0;21.0
23.02.2022 15:53;26.0;765.4;765.6;74;Wind blowing from the east;7;;;;No clouds;16.0;21.0
23.02.2022 14:53;26.0;765.9;766.1;74;Wind blowing from the east;8;;;;No clouds;16.0;21.0
23.02.2022 13:53;26.0;766.4;766.6;74;Wind blowing from the east;7;;;;No clouds;16.0;21.0
23.02.2022 12:53;26.0;766.9;767.1;74;Wind blowing from the east;8;;;;No clouds;16.0;21.0
23.02.2022 11:53;26.0;767.4;767.6;74;Wind blowing from the east;8;;;;No clouds;16.0;21.0
23.02.2022 10:53;26.0;767.9;768.1;79;Wind blowing from the east;8;;;;Few clouds (10-30%) 630 m, scattered clouds (40-50%) 810 m;16.0;22.0
23.02.2022 9:53;26.0;767.6;767.8;79;Wind blowing from the east;6;;;;Few clouds (10-30%) 810 m;16.0;22.0
23.02.2022 8:53;24.0;767.4;767.6;89;Wind blowing from the east;6;12;;;Few clouds (10-30%) 750 m;16.0;22.0
23.02.2022 7:53;24.0;766.9;767.1;89;Wind blowing from the east;7;;;;Few clouds (10-30%) 600 m;16.0;22.0
23.02.2022 6:53;23.0;766.4;766.6;89;Wind blowing from the east;6;9;;;Few clouds (10-30%) 600 m;16.0;21.0
23.02.2022 5:53;23.0;766.1;766.3;94;Wind blowing from the east;6;;;;Few clouds (10-30%) 630 m;16.0;22.0
23.02.2022 4:53;23.0;765.9;766.1;89;Wind blowing from the east;7;;;;No clouds;16.0;21.0
23.02.2022 3:53;23.0;765.6;765.8;89;Wind blowing from the east;5;;;;No clouds;16.0;21.0
23.02.2022 2:53;23.0;765.9;766.1;94;Wind blowing from the east;3;;;;No clouds;16.0;22.0
23.02.2022 1:53;23.0;766.4;766.6;94;Wind blowing from the east;3;;;;No clouds;16.0;22.0
23.02.2022 0:53;23.0;766.6;766.8;94;Wind blowing from the east;3;;;;No clouds;16.0;22.0
22.02.2022 23:53;23.0;766.9;767.1;94;Wind blowing from the east-northeast;3;;;;Few clouds (10-30%) 660 m;16.0;22.0
22.02.2022 22:53;23.0;767.1;767.3;94;Wind blowing from the east-northeast;3;;;;Scattered clouds (40-50%) 510 m;16.0;22.0
22.02.2022 21:53;23.0;767.1;767.3;94;Wind blowing from the east;4;;;;No clouds;16.0;22.0
22.02.2022 20:53;24.0;766.9;767.1;89;Wind blowing from the east;5;9;;;No clouds;16.0;22.0
22.02.2022 19:53;24.0;766.4;766.6;89;Wind blowing from the east;5;;;;No clouds;16.0;22.0
22.02.2022 18:53;24.0;766.1;766.3;83;Wind blowing from the east;4;;;;No clouds;16.0;21.0
22.02.2022 17:53;24.0;765.9;766.1;83;Wind blowing from the east;6;;;;No clouds;16.0;21.0
22.02.2022 16:53;25.0;765.6;765.8;79;Wind blowing from the east;6;;;;No clouds;16.0;21.0
22.02.2022 15:53;26.0;765.6;765.8;74;Wind blowing from the east;5;;;;No clouds;16.0;21.0
22.02.2022 14:53;26.0;765.6;765.8;74;Wind blowing from the east;6;;;;No clouds;16.0;21.0
22.02.2022 13:53;26.0;766.1;766.3;74;Wind blowing from the east;6;;;;No clouds;16.0;21.0
22.02.2022 12:53;26.0;766.6;766.8;74;Wind blowing from the east;8;;;;Few clouds (10-30%) 750 m;16.0;21.0
22.02.2022 11:53;26.0;767.1;767.3;74;Wind blowing from the east;6;;;;Few clouds (10-30%) 750 m;16.0;21.0
22.02.2022 10:53;25.0;767.6;767.8;79;Wind blowing from the east;7;;;;Few clouds (10-30%) 750 m;16.0;21.0
22.02.2022 9:53;25.0;767.4;767.6;79;Wind blowing from the east;7;;;;Few clouds (10-30%) 870 m;16.0;21.0
22.02.2022 8:53;24.0;767.1;767.3;83;Wind blowing from the east;7;;;;Few clouds (10-30%) 660 m, scattered clouds (40-50%) 780 m;16.0;21.0
22.02.2022 7:53;23.0;766.9;767.1;89;Wind blowing from the east;6;;;;Few clouds (10-30%) 660 m, scattered clouds (40-50%) 780 m;16.0;21.0
22.02.2022 6:53;23.0;766.6;766.8;89;Wind blowing from the east;5;;;;Few clouds (10-30%) 600 m, few clouds (10-30%) 1200 m;16.0;21.0
22.02.2022 5:53;22.0;766.1;766.3;94;Wind blowing from the east-northeast;3;;;;Few clouds (10-30%) 600 m, overcast (100%) 810 m;16.0;21.0
22.02.2022 5:10;22.0;766.1;766.3;94;Wind blowing from the north-east;3;;;;Overcast (100%) 840 m;16.0;21.0
22.02.2022 4:53;22.0;766.1;766.3;94;Wind blowing from the east-northeast;3;;;;Broken clouds (60-90%) 960 m;16.0;21.0
22.02.2022 3:53;22.0;766.1;766.3;88;Wind blowing from the east-northeast;3;;;;Few clouds (10-30%) 720 m;16.0;20.0
22.02.2022 2:53;22.0;766.1;766.3;83;Wind blowing from the east;3;;;;No clouds;16.0;19.0
22.02.2022 1:53;23.0;766.4;766.6;78;Wind blowing from the east;3;;;;No clouds;16.0;19.0
22.02.2022 0:53;23.0;766.9;767.1;74;Wind blowing from the east;5;;;;No clouds;16.0;18.0
21.02.2022 23:53;22.0;767.1;767.3;78;Wind blowing from the east-northeast;4;;;;No clouds;16.0;18.0
21.02.2022 22:53;23.0;767.4;767.6;78;Wind blowing from the east-northeast;4;;;;No clouds;16.0;19.0
21.02.2022 21:53;23.0;767.4;767.6;78;Wind blowing from the east;6;;;;Few clouds (10-30%) 720 m;16.0;19.0
21.02.2022 20:53;23.0;767.1;767.3;78;Wind blowing from the east;4;10;;;No clouds;16.0;19.0
21.02.2022 19:53;23.0;766.6;766.8;78;Wind blowing from the east;6;;;;No clouds;16.0;19.0
21.02.2022 18:53;23.0;766.1;766.3;83;Wind blowing from the east;5;9;;;No clouds;16.0;20.0
21.02.2022 17:53;24.0;765.9;766.1;78;Wind blowing from the east;7;;;;Few clouds (10-30%) 690 m;16.0;20.0
21.02.2022 16:53;25.0;765.9;766.1;79;Wind blowing from the east;7;;;;No clouds;16.0;21.0
21.02.2022 15:53;25.0;765.9;766.1;79;Wind blowing from the east;7;;;;No clouds;16.0;21.0
21.02.2022 14:53;26.0;766.1;766.3;74;Wind blowing from the east;7;;;;Scattered clouds (40-50%) 1020 m;16.0;21.0
21.02.2022 13:53;26.0;766.4;766.6;79;Wind blowing from the east;8;11;;;Few clouds (10-30%) 1080 m;16.0;22.0
21.02.2022 12:53;26.0;766.9;767.1;74;Wind blowing from the east;7;;;;No clouds;16.0;21.0
21.02.2022 11:53;26.0;767.6;767.8;79;Wind blowing from the east;7;11;;;Few clouds (10-30%) 570 m;16.0;22.0
21.02.2022 10:53;25.0;767.9;768.1;79;Wind blowing from the east;5;;;;Scattered clouds (40-50%) 630 m;16.0;21.0
21.02.2022 10:02;25.0;767.9;768.1;79;Wind blowing from the east;4;;;;Scattered clouds (40-50%) 510 m, broken clouds (60-90%) 930 m;16.0;21.0
21.02.2022 9:53;25.0;767.6;767.8;79;Wind blowing from the east;4;;;;Scattered clouds (40-50%) 510 m, broken clouds (60-90%) 690 m, broken clouds (60-90%) 870 m;16.0;21.0
21.02.2022 9:32;25.0;767.6;767.8;83;Wind blowing from the east-northeast;4;;;;Scattered clouds (40-50%) 390 m, broken clouds (60-90%) 810 m;16.0;22.0
21.02.2022 8:53;24.0;767.4;767.6;89;Wind blowing from the north-east;4;;;;Few clouds (10-30%) 870 m;16.0;22.0
21.02.2022 7:53;22.0;766.9;767.1;100;Wind blowing from the north-east;3;;;;Few clouds (10-30%) 750 m;16.0;22.0
21.02.2022 6:53;22.0;766.6;766.8;100;Wind blowing from the north-east;3;;;;Few clouds (10-30%) 600 m;16.0;22.0
21.02.2022 5:53;22.0;766.1;766.3;100;Wind blowing from the north-east;3;;;;Few clouds (10-30%) 150 m, overcast (100%) 660 m;16.0;22.0
21.02.2022 4:53;22.0;765.6;765.8;100;Wind blowing from the north-northeast;3;;;;Few clouds (10-30%) 210 m, scattered clouds (40-50%) 450 m, overcast (100%) 630 m;16.0;22.0
21.02.2022 4:13;22.0;765.9;766.1;94;Wind blowing from the east-northeast;2;;;;Broken clouds (60-90%) 660 m;16.0;21.0
21.02.2022 3:53;22.0;765.9;766.1;94;Wind blowing from the north-east;3;;;;Scattered clouds (40-50%) 720 m;16.0;21.0
21.02.2022 3:45;22.0;765.9;766.1;94;Wind blowing from the east-northeast;2;;;;Scattered clouds (40-50%) 720 m;16.0;21.0
21.02.2022 3:32;22.0;765.9;766.1;94;Wind blowing from the east-northeast;3;;;;Broken clouds (60-90%) 720 m;16.0;21.0
21.02.2022 2:53;22.0;766.1;766.3;94;Wind blowing from the east-northeast;2;;;;Scattered clouds (40-50%) 690 m;16.0;21.0
21.02.2022 2:28;22.0;766.4;766.6;94;Wind blowing from the east-northeast;2;;;;Scattered clouds (40-50%) 750 m;16.0;21.0
21.02.2022 1:53;22.0;766.6;766.8;94;Wind blowing from the east-northeast;2;;;;Broken clouds (60-90%) 750 m;16.0;21.0
21.02.2022 1:48;22.0;766.6;766.8;94;Wind blowing from the east-northeast;3;;;;Broken clouds (60-90%) 720 m;16.0;21.0
21.02.2022 1:30;22.0;766.6;766.8;94;Wind blowing from the east-northeast;3;;;;Scattered clouds (40-50%) 750 m;16.0;21.0
21.02.2022 0:53;23.0;767.1;767.3;89;Wind blowing from the east-northeast;4;;;;Few clouds (10-30%) 540 m, overcast (100%) 750 m;16.0;21.0
21.02.2022 0:21;23.0;767.1;767.3;89;Wind blowing from the east;3;;;;Broken clouds (60-90%) 750 m;16.0;21.0
20.02.2022 23:53;23.0;767.4;767.6;89;Wind blowing from the east;3;;;;Few clouds (10-30%) 600 m;16.0;21.0
20.02.2022 23:11;23.0;767.4;767.6;89;Wind blowing from the east;4;;;;Scattered clouds (40-50%) 630 m;16.0;21.0
20.02.2022 22:53;23.0;767.4;767.6;89;Wind blowing from the east;4;;;;Broken clouds (60-90%) 630 m;16.0;21.0
20.02.2022 21:53;23.0;767.1;767.3;89;Wind blowing from the east;5;;;;No clouds;16.0;21.0
20.02.2022 20:53;23.0;767.1;767.3;89;Wind blowing from the east;5;;;;No clouds;16.0;21.0
20.02.2022 19:53;23.0;766.6;766.8;89;Wind blowing from the east;4;;;;Overcast (100%) 1470 m;16.0;21.0
20.02.2022 18:53;23.0;766.4;766.6;89;Wind blowing from the east;5;;;;No clouds;16.0;21.0
20.02.2022 17:53;24.0;766.4;766.6;78;Wind blowing from the east;5;8;;;Broken clouds (60-90%) 1650 m;16.0;20.0
20.02.2022 16:53;24.0;766.1;766.3;78;Wind blowing from the east;6;;;;Scattered clouds (40-50%) 720 m, overcast (100%) 1170 m;16.0;20.0
20.02.2022 15:53;25.0;766.1;766.3;79;Wind blowing from the east;6;10;;;Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 1440 m;16.0;21.0
20.02.2022 14:53;26.0;766.1;766.3;70;Wind blowing from the east;7;11;;;Few clouds (10-30%) 750 m, broken clouds (60-90%) 1260 m;16.0;20.0
20.02.2022 13:53;26.0;766.6;766.8;70;Wind blowing from the east;6;10;;;Scattered clouds (40-50%) 720 m;16.0;20.0
20.02.2022 13:18;26.0;766.6;766.8;70;Wind blowing from the east;7;11;;;Scattered clouds (40-50%) 720 m;16.0;20.0
20.02.2022 12:53;26.0;766.9;767.1;70;Wind blowing from the east;6;;;;Broken clouds (60-90%) 630 m;16.0;20.0
20.02.2022 12:12;25.0;767.4;767.6;74;Wind blowing from the east-northeast;4;9;;;Broken clouds (60-90%) 630 m;16.0;20.0
20.02.2022 11:53;25.0;767.4;767.6;74;Wind blowing from the east-northeast;5;;;;Broken clouds (60-90%) 1140 m;16.0;20.0
20.02.2022 10:53;24.0;767.6;767.8;74;Wind blowing from the east-northeast;5;8;;;Broken clouds (60-90%) 1110 m;16.0;19.0
20.02.2022 9:53;23.0;767.4;767.6;74;Wind blowing from the north-east;4;10;;;Broken clouds (60-90%) 1140 m;16.0;18.0
20.02.2022 8:53;21.0;767.1;767.3;83;Wind blowing from the north-east;6;;;;Overcast (100%) 900 m;16.0;18.0
20.02.2022 8:02;21.0;766.9;767.1;83;Wind blowing from the north-east;6;10;;;Broken clouds (60-90%) 780 m;16.0;18.0
20.02.2022 7:53;21.0;766.9;767.1;83;Wind blowing from the north-east;5;9;;;Scattered clouds (40-50%) 780 m;16.0;18.0
20.02.2022 6:53;20.0;766.4;766.6;88;Wind blowing from the north-northeast;6;10;;;No clouds;16.0;18.0
